time,period
1.344415418e-06,2.016464e-09
1.346423836e-06,2.008418e-09
1.348431747e-06,2.007912e-09
1.350454768e-06,2.02302e-09
1.352452016e-06,1.997248e-09
1.354476191e-06,2.024176e-09
1.3564703e-06,1.994109e-09
1.358505334e-06,2.035034e-09
1.360495385e-06,1.99005e-09
1.362525094e-06,2.029709e-09
1.364527133e-06,2.00204e-09
1.3665618e-06,2.034666e-09
1.368566531e-06,2.004731e-09
1.370598043e-06,2.031513e-09
1.372595623e-06,1.997579e-09
1.374621241e-06,2.025618e-09
1.376622509e-06,2.001268e-09
1.378631969e-06,2.009459e-09
1.380649396e-06,2.017427e-09
1.382688522e-06,2.039126e-09
1.384721572e-06,2.03305e-09
1.386762718e-06,2.041146e-09
1.388815175e-06,2.052456e-09
1.390838568e-06,2.023393e-09
1.392879602e-06,2.041034e-09
1.394895067e-06,2.015465e-09
1.396919683e-06,2.024616e-09
1.398950402e-06,2.030719e-09
1.400953652e-06,2.00325e-09
1.402972965e-06,2.019313e-09
1.404979241e-06,2.006276e-09
1.40701021e-06,2.030969e-09
1.409006524e-06,1.996313e-09
1.411033708e-06,2.027185e-09
1.413051346e-06,2.017638e-09
1.415088668e-06,2.037322e-09
1.417086027e-06,1.997359e-09
1.419107225e-06,2.021198e-09
1.421095277e-06,1.988052e-09
1.423057507e-06,1.96223e-09
1.425069295e-06,2.011789e-09
1.427068816e-06,1.99952e-09
1.429041295e-06,1.97248e-09
1.431074485e-06,2.03319e-09
1.433071101e-06,1.996616e-09
1.435084888e-06,2.013788e-09
1.437116227e-06,2.031338e-09
1.439133518e-06,2.017291e-09
1.441145779e-06,2.012261e-09
1.443164176e-06,2.018397e-09
1.445174148e-06,2.009972e-09
1.447188504e-06,2.014355e-09
1.449193688e-06,2.005185e-09
1.451222501e-06,2.028813e-09
1.453210243e-06,1.987742e-09
1.455245081e-06,2.034838e-09
1.457242916e-06,1.997835e-09
1.459265735e-06,2.02282e-09
1.461282855e-06,2.017119e-09
1.463298902e-06,2.016047e-09
1.465303521e-06,2.004619e-09
1.467326751e-06,2.02323e-09
1.46932323e-06,1.99648e-09
1.471357436e-06,2.034206e-09
1.47335685e-06,1.999413e-09
1.475393764e-06,2.036914e-09
1.477410996e-06,2.017232e-09
1.479427487e-06,2.016492e-09
1.481429237e-06,2.001749e-09
1.483446301e-06,2.017064e-09
1.485453767e-06,2.007466e-09
1.487482459e-06,2.028692e-09
1.489486178e-06,2.003719e-09
1.491504492e-06,2.018314e-09
1.493515525e-06,2.011034e-09
1.495533517e-06,2.017992e-09
1.497549264e-06,2.015747e-09
1.499564101e-06,2.014837e-09
1.50158408e-06,2.019979e-09
1.503613581e-06,2.029501e-09
1.505619161e-06,2.005579e-09
1.507632071e-06,2.01291e-09
1.509678896e-06,2.046825e-09
1.511728983e-06,2.050087e-09
1.513780742e-06,2.051758e-09
1.515810039e-06,2.029297e-09
1.517846983e-06,2.036945e-09
1.51987763e-06,2.030647e-09
1.521901077e-06,2.023447e-09
1.52391537e-06,2.014293e-09
1.525936639e-06,2.021269e-09
1.527950886e-06,2.014247e-09
1.529968629e-06,2.017744e-09
1.531982197e-06,2.013567e-09
1.534006841e-06,2.024644e-09
1.536033398e-06,2.026557e-09
1.538033954e-06,2.000556e-09
1.540044839e-06,2.010885e-09
1.54207879e-06,2.033951e-09
1.544094985e-06,2.016194e-09
1.546109508e-06,2.014524e-09
1.54809992e-06,1.990411e-09
1.55008965e-06,1.98973e-09
1.552073083e-06,1.983432e-09
1.554070226e-06,1.997143e-09
1.556048478e-06,1.978253e-09
1.558052534e-06,2.004056e-09
1.560089177e-06,2.036642e-09
1.562088548e-06,1.999371e-09
1.564097581e-06,2.009034e-09
1.566127869e-06,2.030288e-09
1.56815164e-06,2.023771e-09
1.57015828e-06,2.00664e-09
1.572188427e-06,2.030147e-09
1.574186111e-06,1.997683e-09
1.576211997e-06,2.025886e-09
1.578209249e-06,1.997252e-09
1.580235062e-06,2.025813e-09
1.582241859e-06,2.006797e-09
1.584260748e-06,2.018889e-09
1.58626295e-06,2.002202e-09
1.588292763e-06,2.029813e-09
1.590311933e-06,2.01917e-09
1.592327759e-06,2.015826e-09
1.594339155e-06,2.011396e-09
1.596352699e-06,2.013544e-09
1.598377477e-06,2.024779e-09
1.600394578e-06,2.017101e-09
1.602399928e-06,2.00535e-09
1.60441539e-06,2.015462e-09
1.606437802e-06,2.022412e-09
1.608462637e-06,2.024836e-09
1.610469486e-06,2.006849e-09
1.612488053e-06,2.018566e-09
1.614512556e-06,2.024503e-09
1.616520676e-06,2.00812e-09
1.618535523e-06,2.014847e-09
1.620556797e-06,2.021274e-09
1.622569537e-06,2.01274e-09
1.624584076e-06,2.014539e-09
1.626611311e-06,2.027235e-09
1.628626675e-06,2.015364e-09
1.6306412e-06,2.014525e-09
1.632689382e-06,2.048182e-09
1.634717186e-06,2.027804e-09
1.636758679e-06,2.041493e-09
1.638799834e-06,2.041155e-09
1.640841479e-06,2.041645e-09
1.642883466e-06,2.041987e-09
1.644939837e-06,2.056371e-09
1.646946311e-06,2.006475e-09
1.64896138e-06,2.015069e-09
1.650971683e-06,2.010303e-09
1.653004243e-06,2.03256e-09
1.655006197e-06,2.001954e-09
1.657018348e-06,2.012152e-09
1.659041724e-06,2.023375e-09
1.66105339e-06,2.011666e-09
1.663083498e-06,2.030108e-09
1.665107758e-06,2.024261e-09
1.667127155e-06,2.019397e-09
1.66913561e-06,2.008455e-09
1.671168314e-06,2.032703e-09
1.673185952e-06,2.017639e-09
1.675194512e-06,2.00856e-09
1.677216229e-06,2.021717e-09
1.67918382e-06,1.96759e-09
1.681170298e-06,1.986478e-09
1.683183532e-06,2.013234e-09
1.685193042e-06,2.00951e-09
1.687186148e-06,1.993106e-09
1.689197725e-06,2.011576e-09
1.691197926e-06,2.000201e-09
1.693218017e-06,2.020091e-09
1.695232643e-06,2.014626e-09
1.697241943e-06,2.0093e-09
1.699272458e-06,2.030515e-09
1.701292857e-06,2.020399e-09
1.703307855e-06,2.014998e-09
1.705332598e-06,2.024743e-09
1.707329879e-06,1.997281e-09
1.709345675e-06,2.015796e-09
1.711349729e-06,2.004054e-09
1.713375321e-06,2.025593e-09
1.715383886e-06,2.008565e-09
1.71741483e-06,2.030944e-09
1.71943196e-06,2.01713e-09
1.721464936e-06,2.032976e-09
1.723467272e-06,2.002336e-09
1.7254798e-06,2.012528e-09
1.727501278e-06,2.021477e-09
1.729522985e-06,2.021708e-09
1.731532647e-06,2.009662e-09
1.733552213e-06,2.019566e-09
1.735562819e-06,2.010606e-09
1.737594214e-06,2.031395e-09
1.739609984e-06,2.01577e-09
1.741621137e-06,2.011153e-09
1.743646517e-06,2.02538e-09
1.745663546e-06,2.01703e-09
1.747678415e-06,2.014868e-09
1.749695171e-06,2.016757e-09
1.751715605e-06,2.020434e-09
1.753728535e-06,2.01293e-09
1.755751302e-06,2.022768e-09
1.757785284e-06,2.033981e-09
1.759839153e-06,2.053869e-09
1.761888262e-06,2.049109e-09
1.763923439e-06,2.035178e-09
1.76596509e-06,2.041651e-09
1.768007519e-06,2.042429e-09
1.770047615e-06,2.040096e-09
1.772073589e-06,2.025974e-09
1.774107637e-06,2.034049e-09
1.776099362e-06,1.991725e-09
1.778130965e-06,2.031603e-09
1.780142148e-06,2.011183e-09
1.782164376e-06,2.022229e-09
1.784184983e-06,2.020607e-09
1.786209597e-06,2.024614e-09
1.788232984e-06,2.023386e-09
1.790246311e-06,2.013327e-09
1.79226053e-06,2.014219e-09
1.794286463e-06,2.025933e-09
1.796310641e-06,2.024179e-09
1.798325278e-06,2.014636e-09
1.80035412e-06,2.028842e-09
1.802380907e-06,2.026788e-09
1.804384284e-06,2.003377e-09
1.806400387e-06,2.016103e-09
1.8083962e-06,1.995813e-09
1.810390067e-06,1.993867e-09
1.812370485e-06,1.980418e-09
1.814375206e-06,2.004721e-09
1.816355522e-06,1.980316e-09
1.818374204e-06,2.018682e-09
1.820395432e-06,2.021228e-09
1.822409297e-06,2.013865e-09
1.824445653e-06,2.036355e-09
1.826469237e-06,2.023584e-09
1.828470232e-06,2.000995e-09
1.830490624e-06,2.020392e-09
1.832490765e-06,2.000141e-09
1.834529897e-06,2.039133e-09
1.836533983e-06,2.004086e-09
1.838553248e-06,2.019265e-09
1.84055978e-06,2.006531e-09
1.84259876e-06,2.038981e-09
1.844594663e-06,1.995903e-09
1.846618453e-06,2.02379e-09
1.848638127e-06,2.019674e-09
1.850657656e-06,2.01953e-09
1.852674229e-06,2.016572e-09
1.854690107e-06,2.015878e-09
1.85670073e-06,2.010623e-09
1.858725367e-06,2.024637e-09
1.860742305e-06,2.016938e-09
1.862762595e-06,2.020291e-09
1.864776585e-06,2.013989e-09
1.86679941e-06,2.022825e-09
1.86880956e-06,2.01015e-09
1.870828348e-06,2.018788e-09
1.872840473e-06,2.012126e-09
1.874872121e-06,2.031647e-09
1.876881903e-06,2.009782e-09
1.878899667e-06,2.017765e-09
1.880942546e-06,2.042879e-09
1.882973222e-06,2.030675e-09
1.885013638e-06,2.040416e-09
1.887059562e-06,2.045924e-09
1.889100307e-06,2.040745e-09
1.891138443e-06,2.038136e-09
1.893191311e-06,2.052868e-09
1.895208637e-06,2.017326e-09
1.897225144e-06,2.016507e-09
1.899264064e-06,2.038921e-09
1.90127804e-06,2.013976e-09
1.903292246e-06,2.014205e-09
1.905326748e-06,2.034502e-09
1.907358391e-06,2.031643e-09
1.909362629e-06,2.004238e-09
1.911374866e-06,2.012237e-09
1.913396043e-06,2.021177e-09
1.915417497e-06,2.021454e-09
1.917445991e-06,2.028494e-09
1.919453899e-06,2.007908e-09
1.921483997e-06,2.030098e-09
1.923511178e-06,2.027181e-09
1.925510096e-06,1.998919e-09
1.927564082e-06,2.053986e-09
1.929570309e-06,2.006227e-09
1.931587227e-06,2.016919e-09
1.933597574e-06,2.010346e-09
1.935613541e-06,2.015967e-09
1.9375793e-06,1.965759e-09
1.939598788e-06,2.019488e-09
1.941577916e-06,1.979129e-09
1.943586844e-06,2.008928e-09
1.945588164e-06,2.00132e-09
1.947602566e-06,2.014403e-09
1.949610056e-06,2.00749e-09
1.951622621e-06,2.012565e-09
1.953655902e-06,2.033281e-09
1.955667973e-06,2.012072e-09
1.957691861e-06,2.023888e-09
1.959709451e-06,2.01759e-09
1.96174133e-06,2.031879e-09
1.963745892e-06,2.004562e-09
1.96576493e-06,2.019039e-09
1.967768794e-06,2.003864e-09
1.96979088e-06,2.022086e-09
1.971815896e-06,2.025016e-09
1.973831879e-06,2.015982e-09
1.975849901e-06,2.018022e-09
1.977881052e-06,2.031151e-09
1.979902708e-06,2.021655e-09
1.981915502e-06,2.012794e-09
1.983921968e-06,2.006466e-09
1.985937011e-06,2.015043e-09
1.987946368e-06,2.009357e-09
1.989983106e-06,2.036738e-09
1.991997001e-06,2.013894e-09
1.994028471e-06,2.03147e-09
1.996045977e-06,2.017506e-09
1.99806098e-06,2.015002e-09
2.00007315e-06,2.01217e-09
2.002103084e-06,2.029934e-09
2.0041195e-06,2.016416e-09
2.00615969e-06,2.040191e-09
2.008181979e-06,2.022288e-09
2.01023004e-06,2.048062e-09
2.012276273e-06,2.046232e-09
2.014329103e-06,2.052831e-09
2.016363557e-06,2.034453e-09
2.018405748e-06,2.042191e-09
2.020432928e-06,2.02718e-09
2.022473663e-06,2.040735e-09
2.024488136e-06,2.014473e-09
2.026510524e-06,2.022388e-09
2.028528312e-06,2.017787e-09
2.030551624e-06,2.023312e-09
2.032562493e-06,2.010869e-09
2.034582962e-06,2.020469e-09
2.036635766e-06,2.052805e-09
2.038641147e-06,2.005381e-09
2.040653684e-06,2.012537e-09
2.042671749e-06,2.018065e-09
2.044706732e-06,2.034983e-09
2.046738393e-06,2.031661e-09
2.0487411e-06,2.002707e-09
2.050772594e-06,2.031494e-09
2.052807328e-06,2.034734e-09
2.054811874e-06,2.004546e-09
2.056827655e-06,2.015781e-09
2.058855601e-06,2.027946e-09
2.060877333e-06,2.021731e-09
2.06289554e-06,2.018208e-09
2.064909226e-06,2.013685e-09
2.066883163e-06,1.973937e-09
2.068898555e-06,2.015392e-09
2.070878021e-06,1.979466e-09
2.072889365e-06,2.011344e-09
2.074870257e-06,1.980892e-09
2.076898585e-06,2.028328e-09
2.078920795e-06,2.02221e-09
2.080927959e-06,2.007165e-09
2.082945796e-06,2.017836e-09
2.084983895e-06,2.038099e-09
2.087002591e-06,2.018696e-09
2.089019041e-06,2.016451e-09
2.091028334e-06,2.009293e-09
2.093058611e-06,2.030277e-09
2.095078113e-06,2.019503e-09
2.097090951e-06,2.012837e-09
2.099107985e-06,2.017034e-09
2.101134677e-06,2.026692e-09
2.103151484e-06,2.016807e-09
2.10516106e-06,2.009576e-09
2.107178483e-06,2.017423e-09
2.109221672e-06,2.043189e-09
2.111227072e-06,2.0054e-09
2.113245035e-06,2.017964e-09
2.115266884e-06,2.021849e-09
2.117298924e-06,2.03204e-09
2.119312752e-06,2.013828e-09
2.121322676e-06,2.009924e-09
2.123351256e-06,2.028579e-09
2.125385155e-06,2.033899e-09
2.127405194e-06,2.020039e-09
2.129444219e-06,2.039024e-09
2.131457942e-06,2.013723e-09
2.133507005e-06,2.049064e-09
2.135562838e-06,2.055833e-09
2.137595519e-06,2.032681e-09
2.139642185e-06,2.046666e-09
2.141686898e-06,2.044713e-09
2.143730828e-06,2.04393e-09
2.14575601e-06,2.025183e-09
2.147801268e-06,2.045258e-09
2.149806004e-06,2.004736e-09
2.151830015e-06,2.024011e-09
2.153845606e-06,2.015592e-09
2.15587538e-06,2.029773e-09
2.157903836e-06,2.028456e-09
2.159920418e-06,2.016583e-09
2.161957757e-06,2.037339e-09
2.163958078e-06,2.00032e-09
2.165989876e-06,2.031798e-09
2.168016381e-06,2.026505e-09
2.170033695e-06,2.017313e-09
2.172060089e-06,2.026394e-09
2.17408416e-06,2.024071e-09
2.176109623e-06,2.025463e-09
2.178141973e-06,2.032349e-09
2.180136664e-06,1.994692e-09
2.182163752e-06,2.027088e-09
2.184184383e-06,2.020631e-09
2.186200824e-06,2.01644e-09
2.188215057e-06,2.014233e-09
2.190256253e-06,2.041196e-09
2.192270049e-06,2.013796e-09
2.194290136e-06,2.020087e-09
2.196259943e-06,1.969807e-09
2.198260781e-06,2.000838e-09
2.200259151e-06,1.998371e-09
2.202273788e-06,2.014637e-09
2.204249647e-06,1.975859e-09
2.206297578e-06,2.047931e-09
2.208296775e-06,1.999197e-09
2.210314504e-06,2.01773e-09
2.212347511e-06,2.033007e-09
2.214372104e-06,2.024593e-09
2.216394757e-06,2.022653e-09
2.218407821e-06,2.013064e-09
2.220430591e-06,2.02277e-09
2.222464326e-06,2.033735e-09
2.224466376e-06,2.002051e-09
2.226482866e-06,2.01649e-09
2.228505724e-06,2.022858e-09
2.23054186e-06,2.036136e-09
2.232540819e-06,1.998959e-09
2.234569351e-06,2.028532e-09
2.23659924e-06,2.029889e-09
2.238639812e-06,2.040572e-09
2.240652444e-06,2.012633e-09
2.242661966e-06,2.009521e-09
2.244694305e-06,2.032339e-09
2.246718076e-06,2.023772e-09
2.248726391e-06,2.008314e-09
2.250770123e-06,2.043733e-09
2.252796091e-06,2.025967e-09
2.254808295e-06,2.012205e-09
2.256846083e-06,2.037787e-09
2.258871051e-06,2.024969e-09
2.26089666e-06,2.025608e-09
2.262926639e-06,2.029979e-09
2.264956718e-06,2.030079e-09
2.266971468e-06,2.01475e-09
2.268990965e-06,2.019497e-09
2.271007393e-06,2.016428e-09
2.273039094e-06,2.031701e-09
2.27504663e-06,2.007535e-09
2.277067765e-06,2.021135e-09
2.279115356e-06,2.047591e-09
2.281114706e-06,1.99935e-09
2.283151362e-06,2.036657e-09
2.285192077e-06,2.040714e-09
2.28720485e-06,2.012773e-09
2.289238145e-06,2.033295e-09
2.291249566e-06,2.01142e-09
2.293290698e-06,2.041132e-09
2.295302909e-06,2.012211e-09
2.297334912e-06,2.032003e-09
2.299348666e-06,2.013754e-09
2.301381191e-06,2.032525e-09
2.303407272e-06,2.026082e-09
2.305445727e-06,2.038455e-09
2.307461176e-06,2.015448e-09
2.309484108e-06,2.022933e-09
2.311508266e-06,2.024158e-09
2.313536012e-06,2.027746e-09
2.315565558e-06,2.029546e-09
2.317599287e-06,2.033729e-09
2.319625565e-06,2.026278e-09
2.321648792e-06,2.023227e-09
2.323676372e-06,2.027579e-09
2.325712424e-06,2.036052e-09
2.327730892e-06,2.018468e-09
2.329765868e-06,2.034976e-09
2.331786825e-06,2.020957e-09
2.333808938e-06,2.022113e-09
2.335864158e-06,2.05522e-09
2.337880027e-06,2.015869e-09
2.339928507e-06,2.048481e-09
2.341929355e-06,2.000848e-09
2.343973451e-06,2.044096e-09
2.345994789e-06,2.021338e-09
2.348012585e-06,2.017797e-09
2.350055399e-06,2.042814e-09
2.352064304e-06,2.008905e-09
2.354106188e-06,2.041884e-09
2.356127297e-06,2.021109e-09
2.358159417e-06,2.03212e-09
2.360209551e-06,2.050134e-09
2.362217999e-06,2.008447e-09
2.364241737e-06,2.023739e-09
2.366290707e-06,2.04897e-09
2.368306059e-06,2.015352e-09
2.370332982e-06,2.026923e-09
2.372394586e-06,2.061605e-09
2.374396358e-06,2.001772e-09
2.376425219e-06,2.028861e-09
2.378466067e-06,2.040848e-09
2.380487984e-06,2.021917e-09
2.382548362e-06,2.060378e-09
2.384595254e-06,2.046892e-09
2.386644932e-06,2.049678e-09
2.388688629e-06,2.043697e-09
2.390716477e-06,2.027848e-09
2.392752231e-06,2.035754e-09
2.394755177e-06,2.002946e-09
2.396777287e-06,2.02211e-09
2.3987773e-06,2.000014e-09
2.400797999e-06,2.020698e-09
2.402820114e-06,2.022115e-09
2.404850736e-06,2.030622e-09
2.406885293e-06,2.034558e-09
2.408915133e-06,2.029839e-09
2.410970982e-06,2.055849e-09
2.41299316e-06,2.022178e-09
2.415033418e-06,2.040258e-09
2.417057666e-06,2.024249e-09
2.41909332e-06,2.035653e-09
2.421112256e-06,2.018936e-09
2.423140621e-06,2.028365e-09
2.425175088e-06,2.034467e-09
2.427214762e-06,2.039673e-09
2.429237229e-06,2.022467e-09
2.431278459e-06,2.04123e-09
2.4333134e-06,2.034941e-09
2.435337857e-06,2.024458e-09
2.437361035e-06,2.023178e-09
2.439413911e-06,2.052876e-09
2.44143117e-06,2.017258e-09
2.443475954e-06,2.044784e-09
2.445528389e-06,2.052435e-09
2.447548376e-06,2.019987e-09
2.449557371e-06,2.008996e-09
2.451601404e-06,2.044032e-09
2.453628194e-06,2.02679e-09
2.455670841e-06,2.042647e-09
2.45769225e-06,2.021409e-09
2.459737076e-06,2.044825e-09
2.461760446e-06,2.023371e-09
2.463802645e-06,2.042199e-09
2.465854021e-06,2.051376e-09
2.467865312e-06,2.011291e-09
2.469892721e-06,2.027409e-09
2.471921824e-06,2.029103e-09
2.473959498e-06,2.037674e-09
2.476006105e-06,2.046607e-09
2.478028026e-06,2.021921e-09
2.480075277e-06,2.047251e-09
2.482097335e-06,2.022057e-09
2.484134009e-06,2.036674e-09
2.486166628e-06,2.032619e-09
2.488203364e-06,2.036736e-09
2.490234504e-06,2.031139e-09
2.492284162e-06,2.049659e-09
2.4943068e-06,2.022638e-09
2.496336647e-06,2.029847e-09
2.498397942e-06,2.061295e-09
2.500427151e-06,2.02921e-09
2.502450606e-06,2.023455e-09
2.504503505e-06,2.052899e-09
2.506539199e-06,2.035695e-09
2.508598478e-06,2.059279e-09
2.510662855e-06,2.064376e-09
2.512720321e-06,2.057467e-09
2.514785742e-06,2.065421e-09
2.516833603e-06,2.047861e-09
2.518858888e-06,2.025284e-09
2.520889645e-06,2.030757e-09
2.522903259e-06,2.013614e-09
2.524903807e-06,2.000548e-09
2.526916454e-06,2.012647e-09
2.528921409e-06,2.004954e-09
2.53093295e-06,2.011541e-09
2.532973926e-06,2.040977e-09
2.535009046e-06,2.03512e-09
2.537046997e-06,2.037951e-09
2.539101451e-06,2.054454e-09
2.541136257e-06,2.034806e-09
2.543175463e-06,2.039206e-09
2.545209345e-06,2.033882e-09
2.547247044e-06,2.037699e-09
2.549284837e-06,2.037793e-09
2.55130927e-06,2.024433e-09
2.553349328e-06,2.040058e-09
2.555376062e-06,2.026734e-09
2.557426715e-06,2.050653e-09
2.559449517e-06,2.022802e-09
2.561503621e-06,2.054103e-09
2.56352054e-06,2.01692e-09
2.565561931e-06,2.041391e-09
2.567594716e-06,2.032786e-09
2.569648228e-06,2.053512e-09
2.571699782e-06,2.051554e-09
2.57371228e-06,2.012498e-09
2.575743847e-06,2.031568e-09
2.577778684e-06,2.034836e-09
2.579817151e-06,2.038467e-09
2.581862362e-06,2.045211e-09
2.583899796e-06,2.037434e-09
2.585947373e-06,2.047578e-09
2.587971324e-06,2.023951e-09
2.59001508e-06,2.043755e-09
2.592057914e-06,2.042835e-09
2.594091076e-06,2.033162e-09
2.596133139e-06,2.042063e-09
2.598172792e-06,2.039653e-09
2.600210892e-06,2.0381e-09
2.602246131e-06,2.035239e-09
2.604292293e-06,2.046162e-09
2.606332458e-06,2.040165e-09
2.608369382e-06,2.036925e-09
2.610406865e-06,2.037483e-09
2.612447087e-06,2.040221e-09
2.614499446e-06,2.052359e-09
2.616565087e-06,2.065641e-09
2.618580314e-06,2.015227e-09
2.620619336e-06,2.039022e-09
2.622681742e-06,2.062406e-09
2.624709725e-06,2.027983e-09
2.626766888e-06,2.057163e-09
2.628813272e-06,2.046383e-09
2.63084539e-06,2.032119e-09
2.632910095e-06,2.064705e-09
2.63496638e-06,2.056285e-09
2.637027729e-06,2.061349e-09
2.639107198e-06,2.079469e-09
2.641160097e-06,2.052899e-09
2.643214197e-06,2.0541e-09
2.645263577e-06,2.04938e-09
2.647300994e-06,2.037417e-09
2.64932843e-06,2.027436e-09
2.651330931e-06,2.0025e-09
2.653357134e-06,2.026204e-09
2.655343905e-06,1.986771e-09
2.657391191e-06,2.047285e-09
2.65940167e-06,2.010479e-09
2.661422855e-06,2.021185e-09
2.663472285e-06,2.04943e-09
2.665511309e-06,2.039024e-09
2.667569002e-06,2.057693e-09
2.669607157e-06,2.038155e-09
2.671669773e-06,2.062616e-09
2.673694105e-06,2.024332e-09
2.675741421e-06,2.047317e-09
2.67780127e-06,2.059849e-09
2.679820065e-06,2.018795e-09
2.681856836e-06,2.036771e-09
2.683895735e-06,2.038899e-09
2.685941851e-06,2.046116e-09
2.687992084e-06,2.050233e-09
2.6900537e-06,2.061616e-09
2.692068194e-06,2.014494e-09
2.694105e-06,2.036806e-09
2.696161139e-06,2.056138e-09
2.698190634e-06,2.029495e-09
2.700248436e-06,2.057802e-09
2.702305394e-06,2.056958e-09
2.704335644e-06,2.03025e-09
2.706364912e-06,2.029268e-09
2.70840995e-06,2.045038e-09
2.710452585e-06,2.042634e-09
2.71250973e-06,2.057145e-09
2.714543702e-06,2.033973e-09
2.716594737e-06,2.051035e-09
2.718638993e-06,2.044257e-09
2.720698949e-06,2.059956e-09
2.72273258e-06,2.033631e-09
2.724795305e-06,2.062725e-09
2.726820143e-06,2.024838e-09
2.728870725e-06,2.050582e-09
2.730912484e-06,2.04176e-09
2.732963707e-06,2.051223e-09
2.735040479e-06,2.076772e-09
2.737065676e-06,2.025197e-09
2.739100373e-06,2.034697e-09
2.74114736e-06,2.046987e-09
2.743190275e-06,2.042915e-09
2.745244743e-06,2.054468e-09
2.747285437e-06,2.040694e-09
2.749341503e-06,2.056067e-09
2.751379174e-06,2.03767e-09
2.753431052e-06,2.051878e-09
2.755517149e-06,2.086097e-09
2.757549553e-06,2.032404e-09
2.759620167e-06,2.070615e-09
2.761693951e-06,2.073784e-09
2.76375756e-06,2.063609e-09
2.765827991e-06,2.070431e-09
2.76789402e-06,2.066029e-09
2.769958129e-06,2.064109e-09
2.771995298e-06,2.037168e-09
2.774035305e-06,2.040007e-09
2.776084657e-06,2.049352e-09
2.778115976e-06,2.031319e-09
2.78016193e-06,2.045954e-09
2.78216879e-06,2.006859e-09
2.784185417e-06,2.016627e-09
2.786201741e-06,2.016325e-09
2.788239591e-06,2.03785e-09
2.790265855e-06,2.026264e-09
2.792285542e-06,2.019687e-09
2.794341616e-06,2.056074e-09
2.796418907e-06,2.07729e-09
2.798446834e-06,2.027928e-09
2.800487886e-06,2.041052e-09
2.802548666e-06,2.06078e-09
2.804606421e-06,2.057755e-09
2.806632273e-06,2.025852e-09
2.808678149e-06,2.045876e-09
2.810726683e-06,2.048535e-09
2.812776834e-06,2.050151e-09
2.814818098e-06,2.041264e-09
2.816851811e-06,2.033713e-09
2.81890567e-06,2.053859e-09
2.820946529e-06,2.040859e-09
2.822995758e-06,2.049229e-09
2.82505492e-06,2.059162e-09
2.827098316e-06,2.043396e-09
2.829140695e-06,2.042378e-09
2.831198995e-06,2.0583e-09
2.833260326e-06,2.061331e-09
2.83528996e-06,2.029634e-09
2.83735529e-06,2.06533e-09
2.83939784e-06,2.04255e-09
2.841444689e-06,2.04685e-09
2.843494609e-06,2.04992e-09
2.845572068e-06,2.077458e-09
2.84760509e-06,2.033023e-09
2.849650152e-06,2.045061e-09
2.851696022e-06,2.045871e-09
2.853740296e-06,2.044273e-09
2.855795612e-06,2.055316e-09
2.857844869e-06,2.049257e-09
2.859898061e-06,2.053192e-09
2.861949799e-06,2.051738e-09
2.863997342e-06,2.047543e-09
2.866050036e-06,2.052694e-09
2.868113531e-06,2.063494e-09
2.870174537e-06,2.061006e-09
2.872210303e-06,2.035766e-09
2.874264831e-06,2.054528e-09
2.876325348e-06,2.060517e-09
2.878401531e-06,2.076183e-09
2.880439468e-06,2.037938e-09
2.882501143e-06,2.061675e-09
2.884580729e-06,2.079585e-09
2.886650559e-06,2.069831e-09
2.888738267e-06,2.087708e-09
2.890832092e-06,2.093825e-09
2.892865304e-06,2.033213e-09
2.894922303e-06,2.056999e-09
2.896976934e-06,2.054631e-09
2.899018846e-06,2.041913e-09
2.901071118e-06,2.052271e-09
2.903108728e-06,2.03761e-09
2.905148884e-06,2.040157e-09
2.907192202e-06,2.043318e-09
2.90924977e-06,2.057568e-09
2.911275996e-06,2.026225e-09
2.913311592e-06,2.035596e-09
2.915331666e-06,2.020075e-09
2.917353044e-06,2.021378e-09
2.919394972e-06,2.041928e-09
2.921424491e-06,2.02952e-09
2.92345016e-06,2.025669e-09
2.925503453e-06,2.053293e-09
2.927554721e-06,2.051267e-09
2.9296068e-06,2.05208e-09
2.931661519e-06,2.054719e-09
2.933727905e-06,2.066386e-09
2.935769197e-06,2.041292e-09
2.937821818e-06,2.052621e-09
2.939866069e-06,2.044251e-09
2.941919797e-06,2.053728e-09
2.943966175e-06,2.046378e-09
2.946024318e-06,2.058143e-09
2.948083208e-06,2.05889e-09
2.950124109e-06,2.040901e-09
2.952168686e-06,2.044577e-09
2.954235352e-06,2.066666e-09
2.956291944e-06,2.056592e-09
2.958340674e-06,2.04873e-09
2.960387416e-06,2.046742e-09
2.962439182e-06,2.051766e-09
2.964502865e-06,2.063683e-09
2.966564103e-06,2.061238e-09
2.968617047e-06,2.052944e-09
2.970669246e-06,2.052199e-09
2.972720366e-06,2.05112e-09
2.974779393e-06,2.059027e-09
2.976830857e-06,2.051464e-09
2.978897608e-06,2.06675e-09
2.980958694e-06,2.061086e-09
2.983016171e-06,2.057477e-09
2.985080018e-06,2.063847e-09
2.987135307e-06,2.055289e-09
2.989190314e-06,2.055007e-09
2.991243376e-06,2.053062e-09
2.993313227e-06,2.069851e-09
2.995367819e-06,2.054593e-09
2.997421384e-06,2.053565e-09
2.999493069e-06,2.071685e-09
3.001575803e-06,2.082734e-09
3.003611004e-06,2.0352e-09
3.0056868e-06,2.075797e-09
3.007751261e-06,2.064461e-09
3.009832879e-06,2.081618e-09
3.01193653e-06,2.103651e-09
