gds,gm,id,vdsat,vth,v(g)
3.913187e-05,0.0009897219,0.0004911747,0.2140179,0.433419,1.12
3.951334e-05,0.0009929482,0.0005011667,0.2157305,0.4332369,1.13
3.989217e-05,0.0009960731,0.0005111882,0.2174317,0.4330604,1.14
4.026846e-05,0.0009990998,0.0005212382,0.2191222,0.4328894,1.15
4.064228e-05,0.001002031,0.0005313159,0.2208023,0.4327237,1.16
4.101372e-05,0.00100487,0.0005414203,0.2224727,0.4325633,1.17
4.138285e-05,0.001007619,0.0005515507,0.2241337,0.4324079,1.18
4.174975e-05,0.001010281,0.0005617061,0.2257858,0.4322575,1.19
4.21145e-05,0.001012858,0.0005718858,0.2274295,0.432112,1.2
4.247716e-05,0.001015354,0.000582089,0.2290653,0.4319712,1.21
4.283781e-05,0.00101777,0.000592315,0.2306935,0.4318351,1.22
4.319651e-05,0.001020108,0.0006025629,0.2323145,0.4317036,1.23
4.355333e-05,0.001022373,0.000612832,0.2339288,0.4315765,1.24
4.390834e-05,0.001024564,0.0006231217,0.2355367,0.4314539,1.25
4.426158e-05,0.001026685,0.0006334313,0.2371386,0.4313356,1.26
4.461313e-05,0.001028738,0.0006437601,0.2387348,0.4312215,1.27
4.496303e-05,0.001030725,0.0006541074,0.2403257,0.4311115,1.28
4.531135e-05,0.001032647,0.0006644727,0.2419117,0.4310057,1.29
4.565815e-05,0.001034507,0.0006748552,0.243493,0.4309039,1.3
4.600346e-05,0.001036306,0.0006852545,0.24507,0.430806,1.31
4.634735e-05,0.001038047,0.00069567,0.246643,0.430712,1.32
4.668987e-05,0.001039731,0.000706101,0.2482122,0.4306218,1.33
4.703106e-05,0.00104136,0.0007165471,0.249778,0.4305354,1.34
4.737098e-05,0.001042935,0.0007270076,0.2513407,0.4304527,1.35
4.770966e-05,0.001044458,0.0007374822,0.2529004,0.4303736,1.36
4.804716e-05,0.001045932,0.0007479702,0.2544576,0.4302982,1.37
4.838351e-05,0.001047356,0.0007584713,0.2560123,0.4302263,1.38
4.871877e-05,0.001048733,0.0007689848,0.257565,0.4301579,1.39
4.905297e-05,0.001050063,0.0007795104,0.2591158,0.430093,1.4
4.938616e-05,0.00105135,0.0007900476,0.2606649,0.4300315,1.41
4.971837e-05,0.001052593,0.0008005959,0.2622126,0.4299734,1.42
5.004964e-05,0.001053794,0.000811155,0.2637591,0.4299186,1.43
5.038002e-05,0.001054955,0.0008217244,0.2653047,0.4298671,1.44
5.070954e-05,0.001056076,0.0008323037,0.2668495,0.4298188,1.45
5.103823e-05,0.001057159,0.0008428925,0.2683937,0.4297738,1.46
5.136613e-05,0.001058204,0.0008534904,0.2699375,0.429732,1.47
5.169328e-05,0.001059214,0.0008640971,0.2714812,0.4296933,1.48
5.201971e-05,0.001060189,0.0008747122,0.2730249,0.4296577,1.49
5.234546e-05,0.00106113,0.0008853353,0.2745688,0.4296252,1.5
5.267055e-05,0.001062038,0.0008959661,0.2761131,0.4295958,1.51
5.299503e-05,0.001062914,0.0009066042,0.277658,0.4295694,1.52
5.331891e-05,0.00106376,0.0009172493,0.2792035,0.429546,1.53
5.364223e-05,0.001064575,0.0009279011,0.28075,0.4295256,1.54
5.396503e-05,0.001065361,0.0009385593,0.2822975,0.4295082,1.55
5.428733e-05,0.001066119,0.0009492236,0.2838461,0.4294936,1.56
5.460916e-05,0.00106685,0.0009598936,0.2853962,0.429482,1.57
5.493055e-05,0.001067554,0.0009705691,0.2869477,0.4294733,1.58
5.525153e-05,0.001068232,0.0009812498,0.2885009,0.4294674,1.59
5.557212e-05,0.001068886,0.0009919354,0.2900559,0.4294643,1.6
5.589235e-05,0.001069514,0.001002626,0.2916128,0.4294641,1.61
5.621225e-05,0.00107012,0.00101332,0.2931717,0.4294667,1.62
5.653185e-05,0.001070702,0.001024019,0.2947329,0.429472,1.63
5.685116e-05,0.001071263,0.001034722,0.2962963,0.4294801,1.64
5.717023e-05,0.001071801,0.001045428,0.2978622,0.429491,1.65
