gds,gm,id,vdsat,vth,v(g)
1.909229e-05,0.0006834889,0.0002153779,0.2556465,0.5204133,1.01
1.944152e-05,0.0006902238,0.0002223339,0.2589703,0.5202292,1.02
1.978907e-05,0.000696793,0.0002293521,0.2622573,0.5200555,1.03
2.013497e-05,0.0007032004,0.0002364309,0.2655084,0.5198915,1.04
2.047929e-05,0.0007094498,0.000243569,0.2687249,0.5197369,1.05
2.082207e-05,0.0007155449,0.0002507648,0.2719077,0.5195912,1.06
2.116336e-05,0.0007214891,0.000258017,0.2750579,0.5194541,1.07
2.150319e-05,0.0007272857,0.0002653242,0.2781765,0.5193253,1.08
2.184163e-05,0.0007329379,0.0002726851,0.2812644,0.5192045,1.09
2.21787e-05,0.0007384488,0.0002800982,0.2843226,0.5190912,1.1
2.251445e-05,0.0007438214,0.0002875624,0.287352,0.5189854,1.11
2.284892e-05,0.0007490585,0.0002950762,0.2903534,0.5188866,1.12
2.318215e-05,0.000754163,0.0003026385,0.2933277,0.5187947,1.13
2.351418e-05,0.0007591375,0.0003102481,0.2962758,0.5187094,1.14
2.384505e-05,0.0007639849,0.0003179037,0.2991985,0.5186305,1.15
2.417478e-05,0.0007687076,0.0003256041,0.3020965,0.5185578,1.16
2.450342e-05,0.0007733082,0.0003333481,0.3049707,0.5184912,1.17
2.483101e-05,0.0007777892,0.0003411346,0.3078218,0.5184304,1.18
2.515756e-05,0.0007821531,0.0003489626,0.3106505,0.5183752,1.19
2.548313e-05,0.0007864022,0.0003568308,0.3134575,0.5183256,1.2
2.580773e-05,0.0007905389,0.0003647381,0.3162435,0.5182814,1.21
2.613141e-05,0.0007945656,0.0003726836,0.3190093,0.5182424,1.22
2.645418e-05,0.0007984844,0.0003806662,0.3217554,0.5182085,1.23
2.677609e-05,0.0008022977,0.0003886848,0.3244826,0.5181795,1.24
2.709716e-05,0.0008060075,0.0003967385,0.3271913,0.5181554,1.25
2.741742e-05,0.0008096162,0.0004048262,0.3298824,0.5181361,1.26
2.773689e-05,0.0008131257,0.0004129471,0.3325562,0.5181214,1.27
2.805561e-05,0.0008165382,0.0004211,0.3352136,0.5181112,1.28
2.837361e-05,0.0008198556,0.0004292842,0.3378549,0.5181054,1.29
2.86909e-05,0.0008230801,0.0004374986,0.3404808,0.518104,1.3
2.900752e-05,0.0008262135,0.0004457424,0.3430918,0.5181069,1.31
2.932349e-05,0.0008292579,0.0004540148,0.3456884,0.5181139,1.32
2.963883e-05,0.0008322151,0.0004623149,0.3482712,0.518125,1.33
2.995358e-05,0.0008350869,0.0004706417,0.3508406,0.5181402,1.34
3.026775e-05,0.0008378753,0.0004789945,0.3533972,0.5181593,1.35
3.058138e-05,0.000840582,0.0004873726,0.3559415,0.5181823,1.36
3.089448e-05,0.0008432087,0.000495775,0.3584738,0.5182091,1.37
3.120707e-05,0.0008457572,0.000504201,0.3609948,0.5182396,1.38
3.151919e-05,0.0008482293,0.0005126499,0.3635047,0.5182739,1.39
3.183084e-05,0.0008506265,0.0005211209,0.3660041,0.5183118,1.4
3.214207e-05,0.0008529505,0.0005296133,0.3684935,0.5183533,1.41
3.245288e-05,0.0008552029,0.0005381263,0.3709731,0.5183984,1.42
3.27633e-05,0.0008573853,0.0005466593,0.3734434,0.518447,1.43
3.307336e-05,0.0008594992,0.0005552116,0.3759049,0.518499,1.44
3.338307e-05,0.0008615461,0.0005637825,0.3783579,0.5185544,1.45
3.369245e-05,0.0008635274,0.0005723713,0.3808029,0.5186132,1.46
3.400152e-05,0.0008654448,0.0005809774,0.3832401,0.5186753,1.47
3.431032e-05,0.0008672994,0.0005896002,0.3856699,0.5187407,1.48
3.461885e-05,0.0008690928,0.0005982391,0.3880928,0.5188093,1.49
3.492713e-05,0.0008708263,0.0006068933,0.390509,0.5188812,1.5
3.52352e-05,0.0008725012,0.0006155625,0.3929189,0.5189562,1.51
3.554306e-05,0.0008741188,0.0006242459,0.3953229,0.5190344,1.52
3.585074e-05,0.0008756804,0.000632943,0.3977213,0.5191157,1.53
3.615825e-05,0.0008771872,0.0006416532,0.4001143,0.5192001,1.54
3.646562e-05,0.0008786404,0.0006503761,0.4025024,0.5192875,1.55
3.677287e-05,0.0008800413,0.000659111,0.4048857,0.519378,1.56
3.708001e-05,0.000881391,0.0006678575,0.4072647,0.5194715,1.57
3.738706e-05,0.0008826907,0.000676615,0.4096396,0.519568,1.58
3.769404e-05,0.0008839414,0.000685383,0.4120107,0.5196674,1.59
3.800098e-05,0.0008851442,0.000694161,0.4143783,0.5197697,1.6
3.830788e-05,0.0008863002,0.0007029487,0.4167427,0.519875,1.61
3.861478e-05,0.0008874105,0.0007117454,0.4191041,0.5199831,1.62
3.892167e-05,0.0008884761,0.0007205507,0.4214628,0.5200941,1.63
3.92286e-05,0.0008894979,0.0007293642,0.423819,0.520208,1.64
3.953556e-05,0.0008904769,0.0007381855,0.426173,0.5203247,1.65
3.984259e-05,0.0008914141,0.0007470141,0.4285251,0.5204441,1.66
4.01497e-05,0.0008923104,0.0007558495,0.4308755,0.5205664,1.67
4.04569e-05,0.0008931667,0.0007646914,0.4332245,0.5206914,1.68
4.076422e-05,0.000893984,0.0007735394,0.4355722,0.5208192,1.69
4.107166e-05,0.0008947629,0.000782393,0.4379189,0.5209497,1.7
4.137926e-05,0.0008955046,0.0007912519,0.4402648,0.5210829,1.71
4.168703e-05,0.0008962096,0.0008001157,0.4426102,0.5212188,1.72
4.199498e-05,0.0008968789,0.000808984,0.4449552,0.5213574,1.73
4.230313e-05,0.0008975132,0.0008178565,0.4473,0.5214987,1.74
4.261151e-05,0.0008981134,0.0008267328,0.449645,0.5216426,1.75
4.292012e-05,0.0008986801,0.0008356125,0.4519902,0.5217891,1.76
4.322899e-05,0.0008992141,0.0008444953,0.4543358,0.5219383,1.77
4.353812e-05,0.0008997161,0.0008533809,0.4566821,0.5220901,1.78
4.384755e-05,0.0009001868,0.0008622689,0.4590293,0.5222444,1.79
4.415729e-05,0.000900627,0.000871159,0.4613774,0.5224013,1.8
